1.328903238413830401e+00,1.079349266114023376e+00,1.000000000000000000e+00
3.384723135710084208e+00,8.235127670530801858e-01,1.000000000000000000e+00
2.823018129722987268e-01,5.693029229458681506e-01,1.000000000000000000e+00
1.778743300269580718e+00,-3.642771994693068116e-01,1.000000000000000000e+00
3.232746188190704029e+00,-1.621156379177827400e+00,1.000000000000000000e+00
3.694928191243267435e+00,-7.628042034949790162e-01,1.000000000000000000e+00
2.157389143651204932e+00,-5.073676184271302958e-01,1.000000000000000000e+00
2.624463068386280185e+00,-8.653426994429396224e-01,1.000000000000000000e+00
1.189404779962184078e+00,3.981370335691991613e-01,1.000000000000000000e+00
1.945490574884517709e+00,-1.623989887638837670e+00,1.000000000000000000e+00
5.887236752278732332e+00,-5.054208722850511926e+00,1.000000000000000000e+00
1.461934045325840925e+00,-7.714731897579369946e-01,1.000000000000000000e+00
-4.523200491014316427e-01,9.234467208701828689e-01,1.000000000000000000e+00
2.672841666310098230e+00,-1.691737055790230926e+00,1.000000000000000000e+00
2.294611483349651149e+00,1.256577677431734763e+00,1.000000000000000000e+00
2.948340544240756422e+00,-1.262638706391665977e+00,1.000000000000000000e+00
2.395184468684786960e+00,-3.903792961538972150e+00,1.000000000000000000e+00
3.307519569292806327e+00,-2.097522173325530925e+00,1.000000000000000000e+00
2.419390751918988780e+00,6.903723028312369614e-01,1.000000000000000000e+00
3.034071352714909686e+00,-2.374399705218515511e+00,1.000000000000000000e+00
2.941772921964985077e+00,-3.868025603215111463e+00,1.000000000000000000e+00
5.913764312799070666e+00,-3.205837499804392365e+00,1.000000000000000000e+00
3.065526426009957728e+00,-2.616694987491393398e+00,1.000000000000000000e+00
4.651211539092466651e+00,-3.110988563317742983e+00,1.000000000000000000e+00
4.341192880501449025e+00,-4.108676200958624847e+00,1.000000000000000000e+00
4.021286704719583049e+00,-2.780406619085026954e+00,1.000000000000000000e+00
2.559166112142336136e+00,-2.974172223243809476e+00,1.000000000000000000e+00
3.168647298446711780e+00,-1.503937847375311554e+00,1.000000000000000000e+00
2.986430900539131628e+00,-1.427034341837493781e+00,1.000000000000000000e+00
3.243651106564601427e+00,-2.761233628215988389e+00,1.000000000000000000e+00
3.284569636265351367e+00,-2.814965111957204336e+00,1.000000000000000000e+00
2.493326277381318068e+00,-3.673693281112422770e+00,1.000000000000000000e+00
2.392423340305865676e+00,-1.603789571103804601e+00,1.000000000000000000e+00
4.819463742268630391e+00,-3.808608356590537980e+00,1.000000000000000000e+00
3.804364940509048054e+00,-2.958049092147993164e+00,1.000000000000000000e+00
2.194834792328975936e+00,-5.501545194846333420e-01,1.000000000000000000e+00
8.459059840624925108e-01,-6.091393968208980159e-01,1.000000000000000000e+00
1.970514516844188435e+00,-1.413524424418359349e+00,1.000000000000000000e+00
3.336145739201498372e+00,-3.207416130608547356e+00,1.000000000000000000e+00
3.202112205284082247e+00,-2.092844691387990341e+00,1.000000000000000000e+00
4.646483501311188036e+00,-2.924899871177950139e+00,1.000000000000000000e+00
1.324248556790993625e+00,-1.729754242539817133e+00,1.000000000000000000e+00
2.631370004915930760e+00,1.396439856137993818e+00,1.000000000000000000e+00
1.526921403844373248e+00,-4.661276655309309902e-02,1.000000000000000000e+00
4.655599657062426289e+00,-2.714515132058705760e+00,1.000000000000000000e+00
4.092322372883280934e+00,-1.666761472878114381e+00,1.000000000000000000e+00
3.303225512697683275e+00,-8.986036983962989444e-01,1.000000000000000000e+00
2.968212092187858087e+00,-8.134382280672511900e-01,1.000000000000000000e+00
4.057220364394904522e+00,-7.974076428980324538e-01,1.000000000000000000e+00
2.993103247022733449e+00,-1.291842436856593501e+00,1.000000000000000000e+00
1.324284556743959840e-02,4.143742633033329348e-01,1.000000000000000000e+00
4.800346249661608056e+00,-3.044664727045297337e+00,1.000000000000000000e+00
5.367323290549098402e+00,-2.436783592928902120e+00,1.000000000000000000e+00
2.756520663263541948e+00,-2.625795357930170493e+00,1.000000000000000000e+00
1.905923273862791589e+00,1.827234208691450146e+00,1.000000000000000000e+00
1.569534362948152406e+00,1.471723930651686718e+00,1.000000000000000000e+00
5.027573513534211003e+00,-2.000950655160990799e+00,1.000000000000000000e+00
3.667959577860359754e+00,-1.672150351395898626e+00,1.000000000000000000e+00
1.779127750179122280e+00,-3.701372905450219797e-01,1.000000000000000000e+00
2.853820097371626119e+00,-3.367114855396704520e-01,1.000000000000000000e+00
1.713470253772542140e+00,-1.649731317759407068e+00,1.000000000000000000e+00
3.450892901942762769e+00,-6.006691206869980704e-01,1.000000000000000000e+00
3.450502980282406984e+00,-2.746411410308112977e+00,1.000000000000000000e+00
4.553227804536590817e+00,-1.412744026402572572e+00,1.000000000000000000e+00
2.442863683075249703e+00,-4.990095908980043404e-01,1.000000000000000000e+00
3.997884625468934860e+00,-2.525496218436104279e+00,1.000000000000000000e+00
3.553978514767066610e+00,-2.630140949718275500e+00,1.000000000000000000e+00
3.955465247486105618e+00,-2.265507172850206530e+00,1.000000000000000000e+00
2.119209608704486048e+00,-9.327260894284448156e-01,1.000000000000000000e+00
1.697913239635529203e+00,-1.618322386348361563e+00,1.000000000000000000e+00
4.662345531110095642e+00,-3.618503549294296739e+00,1.000000000000000000e+00
3.111997156686446608e+00,-1.122566447227112851e+00,1.000000000000000000e+00
1.072090824806556153e+00,2.237178170777694763e+00,1.000000000000000000e+00
4.537941982221461501e+00,-2.455709472198807752e+00,1.000000000000000000e+00
3.868422197973488075e+00,-3.796151887340384334e+00,1.000000000000000000e+00
4.087631193421053410e+00,-9.462498751951355924e-01,1.000000000000000000e+00
3.038891805136536117e+00,-3.143427662335579242e+00,1.000000000000000000e+00
2.493783175135287244e+00,-2.128908895126030654e+00,1.000000000000000000e+00
9.647407968077263973e-01,-5.534146786798903594e-01,1.000000000000000000e+00
3.713571067870389708e+00,-3.540712100111732319e+00,1.000000000000000000e+00
4.671960569645071892e+00,-1.465388260086800676e+00,1.000000000000000000e+00
1.942713150565637203e+00,-2.507682753120674679e-01,1.000000000000000000e+00
4.669127221403346795e+00,-3.039303678313858281e+00,1.000000000000000000e+00
2.807405690724352532e+00,-3.857765897010520639e+00,1.000000000000000000e+00
1.857129669226432744e+00,2.048707690416833316e-01,1.000000000000000000e+00
2.129732317198543168e+00,-1.813807099584658911e-01,1.000000000000000000e+00
1.531952480426293617e+00,-7.388223083743429287e-01,1.000000000000000000e+00
4.363669892276265116e+00,-2.840275332342558912e+00,1.000000000000000000e+00
3.192033470377703352e+00,-3.162821164379703287e+00,1.000000000000000000e+00
3.321920194710903385e+00,-2.319995785813326439e+00,1.000000000000000000e+00
2.267067636597307256e+00,-2.840077443691967574e+00,1.000000000000000000e+00
1.981348702643061621e+00,-3.666264637895840117e+00,1.000000000000000000e+00
1.117180897783651039e+00,-1.530088694426019025e+00,1.000000000000000000e+00
4.004706868410751852e+00,-3.243502305773748873e+00,1.000000000000000000e+00
4.653117438281862306e+00,-2.000549485081723589e+00,1.000000000000000000e+00
4.343023941782433894e+00,-3.413618181329325374e+00,1.000000000000000000e+00
2.088780901914572219e+00,-2.284970529904498449e+00,1.000000000000000000e+00
2.198484138733261428e+00,-9.923631029305041151e-01,1.000000000000000000e+00
2.626160536644691401e+00,-1.554967624244287805e-01,1.000000000000000000e+00
1.563427739383563608e+00,2.106405329002410731e+00,1.000000000000000000e+00
3.058648020207029639e+00,-2.317958569453979489e+00,1.000000000000000000e+00
