1.827507184980240673e+00,1.712089418400497109e+00,1.000000000000000000e+00
3.631627475240989611e+00,9.344068533300120549e-01,1.000000000000000000e+00
7.338407884045179408e-01,1.528110237247437553e+00,1.000000000000000000e+00
1.842569434817968643e+00,2.851748662877044982e-01,1.000000000000000000e+00
2.824145667230424372e+00,-1.239291572509683803e+00,1.000000000000000000e+00
3.480351250595732360e+00,-5.846540945320629623e-01,1.000000000000000000e+00
2.148596339861983839e+00,5.502255555687485256e-02,1.000000000000000000e+00
2.476436932629628718e+00,-3.932285536797784919e-01,1.000000000000000000e+00
1.513937076589693564e+00,1.132184539863430928e+00,1.000000000000000000e+00
1.649883313510987826e+00,-8.999916817100631627e-01,1.000000000000000000e+00
4.304641662171270866e+00,-5.053472212472467362e+00,1.000000000000000000e+00
1.442338662748462452e+00,5.276497648949440844e-04,1.000000000000000000e+00
1.610499841843546776e-01,2.043946182445639970e+00,1.000000000000000000e+00
2.294412872707070505e+00,-1.154516239363090113e+00,1.000000000000000000e+00
2.756360573543609416e+00,1.616129256934194292e+00,1.000000000000000000e+00
2.662977468496077638e+00,-8.390616378432186329e-01,1.000000000000000000e+00
1.436008666720192117e+00,-3.084166312557734102e+00,1.000000000000000000e+00
2.761962184286538502e+00,-1.690579240703200981e+00,1.000000000000000000e+00
2.715180547735652095e+00,1.070196263833559591e+00,1.000000000000000000e+00
2.436919310004582062e+00,-1.868716837125944608e+00,1.000000000000000000e+00
1.944076281547996832e+00,-3.196934526887353911e+00,1.000000000000000000e+00
4.834595933643885957e+00,-3.386505558631259571e+00,1.000000000000000000e+00
2.399294916839843861e+00,-2.096509825363441770e+00,1.000000000000000000e+00
3.709582086824891878e+00,-2.965298262786527417e+00,1.000000000000000000e+00
3.153965070618486521e+00,-3.786538652018251128e+00,1.000000000000000000e+00
3.225787862145987006e+00,-2.498606722094699251e+00,1.000000000000000000e+00
1.839870328335626581e+00,-2.285787833285020998e+00,1.000000000000000000e+00
2.797786481157679805e+00,-1.116107206957658526e+00,1.000000000000000000e+00
2.652717667300292348e+00,-9.980655438306315075e-01,1.000000000000000000e+00
2.522126588379096646e+00,-2.274719838632618618e+00,1.000000000000000000e+00
2.544726121301533972e+00,-2.334249796529291210e+00,1.000000000000000000e+00
1.588438982557590862e+00,-2.901836512157939474e+00,1.000000000000000000e+00
2.062843261631222891e+00,-1.000392169862447389e+00,1.000000000000000000e+00
3.672073797568609521e+00,-3.641794601092569916e+00,1.000000000000000000e+00
2.979429356236759308e+00,-2.601882394926650299e+00,1.000000000000000000e+00
2.171024702090508018e+00,6.327081543507695471e-03,1.000000000000000000e+00
9.251751334330133858e-01,3.111514528515195721e-01,1.000000000000000000e+00
1.730285447348873351e+00,-7.160255160309070277e-01,1.000000000000000000e+00
2.484357217054940836e+00,-2.703377812700537675e+00,1.000000000000000000e+00
2.667150703346112373e+00,-1.658349169381983179e+00,1.000000000000000000e+00
3.756191508122511014e+00,-2.795507917227142425e+00,1.000000000000000000e+00
1.054606738761359797e+00,-8.307912431190274116e-01,1.000000000000000000e+00
3.101626725414069252e+00,1.653362558667304416e+00,1.000000000000000000e+00
1.699926504741500199e+00,6.397517946486812601e-01,1.000000000000000000e+00
3.822069708959939582e+00,-2.607390110952522377e+00,1.000000000000000000e+00
3.595272921851434766e+00,-1.508878756547388900e+00,1.000000000000000000e+00
3.086108621901912485e+00,-6.036160199980243890e-01,1.000000000000000000e+00
2.804007826068367848e+00,-4.375123055624516866e-01,1.000000000000000000e+00
3.801155210240294124e+00,-7.122099878027747799e-01,1.000000000000000000e+00
2.695792971616495670e+00,-8.773985056095811030e-01,1.000000000000000000e+00
4.461682017333590267e-01,1.459252219386837357e+00,1.000000000000000000e+00
